source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE AN OPEN BOX FRO METAL SHEET,2,Which tool is commonly used for marking measurements on a metal sheet?,,Hammer,Try square and scriber,Chisel,File,B,Try square and scriber
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE AN OPEN BOX FRO METAL SHEET,3,The extra material left for bending edges is called:,,Margin,Allowance,Thickness,Clearance,B,Allowance
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE AN OPEN BOX FRO METAL SHEET,4,Which tool is used to cut the metal sheet?,,Hacksaw,Snips/Shears,Drill,Spanner,B,Snips/Shears
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE AN OPEN BOX FRO METAL SHEET,5,Why are corners notched before bending?,,To reduce weight,To improve appearance,To avoid overlapping of material,To increase strength,C,To avoid overlapping of material
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE AN OPEN BOX FRO METAL SHEET,6,Which operation is used to shape the sides of the box?,,Filing,Bending,Drilling,Grinding,B,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE TERMINATION OF CABLE END,1,What is the main purpose of cable termination?,,Increase cable length,Provide insulation only,Ensure safe and reliable connection to equipment,Reduce voltage,C,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE TERMINATION OF CABLE END,2,Which tool is commonly used to remove insulation from a cable without damaging the conductor?,,Hammer,Cable stripper,Spanner,Chisel,B,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE TERMINATION OF CABLE END,3,"In cable termination, lugs are used for:",,Cutting cables,Connecting cable to terminals,Measuring voltage,Protecting insulation,B,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE TERMINATION OF CABLE END,4,Which material is commonly used for cable lugs?,,Plastic,Rubber,Copper or Aluminum,Wood,C,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,PREPARE TERMINATION OF CABLE END,5,What happens if a cable is not properly terminated?,,Better efficiency,No effect,Loose connection and overheating,Increased insulation,C,
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,"PRACTICE ON SKINNING,TWISTING, & CRIMPING",1,"While removing insulation from a wire, what is the main precaution?",,Remove maximum insulation,Avoid cutting conductor strands,Use hammer,Heat the wire,B,Avoid cutting conductor strands
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,"PRACTICE ON SKINNING,TWISTING, & CRIMPING",2,Which tool is best suited for skinning wires?,,Hammer,Screwdriver,Wire stripper,Plier,C,Wire stripper
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,"PRACTICE ON SKINNING,TWISTING, & CRIMPING",3,Twisting of wires is mainly done to:,,Increase wire length,Provide mechanical strength and continuity,Change voltage,Reduce insulation,B,Provide mechanical strength and continuity
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,"PRACTICE ON SKINNING,TWISTING, & CRIMPING",4,Which type of joint is commonly used for straight wire connection?,,Tee joint,Britannia joint,Straight twist joint,Knotted joint,C,Straight twist joint
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,1,Which cable is commonly used for domestic wiring?,,Coaxial cable,Twisted pair cable,PVC insulated cable,Optical fiber,C,PVC insulated cable
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,2,"A cable having three cores (Red, Yellow, Blue) is generally used for:",,Single-phase supply,DC circuits,Three-phase supply,Earthing,C,Three-phase supply
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,3,Which cable is used for internet and communication systems?,,Armoured cable,Coaxial cable,VIR cable,Lead sheathed cable,B,Coaxial cable
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,4,The outer covering of armoured cable is usually made of:,,Rubber,PVC or XLPE,Paper,Cotton,B,PVC or XLPE
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,5,What is the purpose of armouring in cables?,,Increase conductivity,Provide insulation,Mechanical protection,Reduce voltage,C,Mechanical protection
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,6,What does SWG stand for?,,Standard Wire Gauge,System Wire Grade,Single Wire Gauge,Steel Wire Grade,A,Standard Wire Gauge
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY VARIOUS CABLES AND MEASURES THE SIZE OF CONDUCTOR BY SWG,7,"In SWG system, as the gauge number increases, the wire diameter:",,Increases,Decreases,Remains same,Doubles,B,Decreases
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,1,What is the least count of a standard micrometer screw gauge?,,0.1 mm,0.01 mm,0.001 mm,1 mm,B,0.01 mm
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,2,Which part of the micrometer shows the main scale reading?,,Thimble,Sleeve (Barrel),Ratchet,Anvil,B,Sleeve (Barrel)
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,3,Which part helps apply uniform pressure while measuring cable diameter?,,Spindle,Frame,Ratchet stop,Lock nut,C,Ratchet stop
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,4,"If the main scale reads 5 mm and thimble reads 25 divisions, what is the diameter?(Least count = 0.01 mm)",,5.25 mm,5.025 mm,5.0025 mm,5.50 mm,A,5.25 mm
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,5,Why is a micrometer preferred over a vernier caliper for cable measurement?,,Faster reading,Lower cost,Higher accuracy,Easier handling,C,Higher accuracy
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,6,What should be checked before taking measurements?,,Color of wire,Zero error,Cable length,Insulation type,B,Zero error
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,1,Which tool is used to measure internal diameters accurately?,,Vernier Caliper,Micrometer,Inside Caliper,Steel Rule,C,Inside Caliper
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,2,Identify the tool used for making threads inside a hole:,,Die,Tap,Reamer,File,B,Tap
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,3,Which tool is commonly used to cut external threads?,,Tap,Die,Hacksaw,Chisel,B,Die
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,4,Which tool is used for holding round jobs firmly?,,Bench Vice,Pipe Vice,Hand Vice,Machine Vice,B,Pipe Vice
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,5,Which tool is used to check right angles (90°)?,,Protractor,Try Square,Divider,Caliper,B,Try Square
practical,I,ELECTRICIAN (NSQF LEVEL-4),OCTOBER -2025,IDENTIFY THE CABLE SIZE BY USING A MICROMETER,6,Identify the cutting tool used for metals manually:,,Hacksaw,File,Spanner,Hammer,A,Hacksaw
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,1,"In a DC shunt motor, the field winding terminals are usually marked as:",,"A1, A2","F1, F2","S1, S2","L1, L2",B,"F1, F2"
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,2,"While identifying terminals using a multimeter, continuity between A1 and A2 indicates:",,Open circuit,Armature winding,Series field,Shunt field,B,Armature winding
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,3,"In practical identification, which winding has low resistance?",,Shunt field,Series field,Armature,Both A and B,B,Series field
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,4,The terminals A1 and A2 in a DC machine belong to:,,Field winding,Series winding,Armature winding,Load terminals,C,Armature winding
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,5,Which terminals represent the shunt field in a compound DC machine?,,"A1, A2","F1, F2","S1, S2","L1, L2",B,"F1, F2"
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,6,"In a DC generator, the output is taken from which terminals?",,Field terminals,Armature terminals,Series terminals,Neutral terminals,B,Armature terminals
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,identifying terminals of different types of DC machines,7,"In a DC series motor, the field winding is connected:",,Parallel to armature,In series with armature,Separate from armature,To ground,B,In series with armature
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,1,The voltage build-up in a DC shunt generator depends on:,,Load resistance,Field resistance,Armature resistance,Speed only,B,Field resistance
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,2,The graph used to determine build-up voltage is called:,,Load characteristic,External characteristic,Open Circuit Characteristic (OC,Short circuit characteristic,C,Open Circuit Characteristic (OCC)
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,3,Voltage build-up occurs when:,,Field resistance line intersects OCC,Field resistance line is above OCC,No residual magnetism,Armature is disconnected,A,Field resistance line intersects OCC
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,4,Residual magnetism is necessary for:,,Reducing losses,Voltage build-up,Increasing speed,Cooling,B,Voltage build-up
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,5,"If there is no residual magnetism, the generator will:",,Produce full voltage,Not build up voltage,Overheat,Run faster,B,Not build up voltage
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,6,The critical field resistance is:,,Minimum resistance for build-up,Maximum resistance for build-up,Zero resistance,Infinite resistance,B,Maximum resistance for build-up
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,determination of build-up voltage of a DC shunt generator with varying field excitation,7,If field resistance is greater than critical resistance:,,Voltage builds up normally,No voltage build-up,High voltage generated,Speed increases,B,No voltage build-up
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,1,Continuity test in a DC machine is used to check:,,Voltage level,Open circuits in winding,Speed,Power factor,B,Open circuits in winding
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,2,The instrument used for continuity test is:,,Megger,Voltmeter,Ohmmeter / Multimeter,Wattmeter,C,Ohmmeter / Multimeter
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,3,Insulation resistance is measured between:,,Phase to phase,Winding to earth (body),Neutral to phase,Supply to load,B,Winding to earth (body)
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,4,Continuity test for armature winding is done between:,,Armature and body,Commutator segments,Field terminals,Brushes and shaft,B,Commutator segments
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,3,"If insulation resistance is very low, it indicates:",,Good condition,Moisture or insulation failure,High efficiency,Low current,B,Moisture or insulation failure
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,4,Megger works on the principle of:,,Ohm’s law,Electromagnetic induction,High voltage DC generation,Capacitance,C,High voltage DC generation
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,testing continuity & insulation resistance of DC machines,5,A good insulation resistance value should be:,,Low,Zero,Very high,Negative,C,Very high
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",1,A starter is used in DC motors to:,,Increase speed,Limit starting current,Reduce voltage,Increase torque,B,Limit starting current
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",2,The starter used for DC series motor is:,,2-point starter,3-point starter,4-point starter,Auto transformer starter,A,2-point starter
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",3,"In a DC motor, back EMF at starting is:",,Maximum,Zero,Infinite,Negative,B,Zero
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",4,A DC series motor should never be started without load because:,,It draws low current,It may run at dangerously high speed,It will not rotate,Voltage drops,B,It may run at dangerously high speed
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",5,Speed of DC shunt motor is:,,Highly variable,Nearly constant,Zero,Infinite,B,Nearly constant
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,"starting, running & reversing direction of rotation of DC series, shunt & compound motors",6,"To reverse direction of a DC motor, we should:",,Reverse supply only,Reverse both armature and field connections,Reverse either armature or field connections,Increase voltage,C,Reverse either armature or field connections
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,1,The no-load test of a DC generator is used to obtain:,,Load characteristic,Open Circuit Characteristic (OC,External characteristic,Efficiency,B,Open Circuit Characteristic (OCC)
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,2,"In a no-load test, the generator is:",,Fully loaded,Short-circuited,Run without load,Connected to battery,C,Run without load
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,3,he saturation region in OCC curve indicates:,,Linear relation,No flux,Magnetic saturation,Zero voltage,C,Magnetic saturation
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,4,"In a no-load test, the field current is controlled by:",,Ammeter,Voltmeter,Field rheostat,Load resistance,C,Field rheostat
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,5,External characteristic of a generator is the relation between:,,EMF and field current,Terminal voltage and load current,Speed and torque,Power and current,B,Terminal voltage and load current
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,6,"At no-load, the current in a DC series generator is:",,High,Zero or very small,Infinite,Equal to full load current,B,Zero or very small
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,7,The generated voltage in a shunt generator depends on:,,Load resistance,Field current,Armature current,Brush material,B,Field current
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,8,"For obtaining OCC, speed of generator should be:",,Variable,Zero,Constant,Very low,C,Constant
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,performing no-load test & determining characteristics of DC series and shunt generators,9,The purpose of no-load test is to:,,Measure efficiency,Determine characteristics of generator,Increase load,Reduce losses,B,Determine characteristics of generator
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),1,A compound generator has:,,Only shunt field,Only series field,Both shunt and series fields,No field winding,C,Both shunt and series fields
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),2,"In cumulative compound generator, the series field:",,Opposes shunt field,Aids shunt field,Has no effect,Is disconnected,B,Aids shunt field
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),3,Flat compounding means:,,Voltage decreases,Voltage increases,Voltage remains constant with load,Voltage fluctuates,C,Voltage remains constant with load
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),4,Under-compounding means:,,Voltage increases with load,Voltage decreases slightly with load,Voltage is constant,Voltage is zero,B,Voltage decreases slightly with load
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),5,"In load test, the load is varied using:",,Rheostat,Ammeter,Voltmeter,Megger,A,Rheostat
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),6,"In differential compound generator, terminal voltage with load:",,Increases,Remains constant,Decreases rapidly,Becomes infinite,C,Decreases rapidly
practical,I,ELECTRICIAN (NSQF LEVEL-4),SEPTEMBER-2025,no-load & load test and characteristics of DC compound generators (cumulative & differential),7,The main purpose of compound winding is to:,,Reduce speed,Improve voltage regulation,Increase resistance,Reduce current,B,Improve voltage regulation
