source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Methods of Speed Control of DC Motors,2,In which method is a resistor added in series with the armature?,,Field control,Armature resistance control,Flux control,Voltage control,B,Armature resistance control
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Methods of Speed Control of DC Motors,3,Which speed control method is most efficient?,,Armature resistance control,Field control,Voltage control,All are equally efficient,C,Voltage control
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Methods of Speed Control of DC Motors,4,The Ward-Leonard system is mainly used for:,,Small motors,Constant speed applications,Wide range speed control,Low voltage motors,C,Wide range speed control
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Methods of Speed Control of DC Motors,5,Which method provides speeds above the normal speed?,,Armature resistance control,Field weakening (flux control),Voltage control,None,B,Field weakening (flux control)
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Methods of Speed Control of DC Motors,6,Armature resistance control method results in:,,High efficiency,Low losses,High power loss,No loss,C,High power loss
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,1,Wave winding is mainly used for:,,"Low voltage, high current","High voltage, low current",Both A and B,None,B,"High voltage, low current"
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,2,"In wave winding, the number of parallel paths (",,Equal to number of poles,Always 2,Equal to number of conductors,Depends on slots,B,Always 2
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,3,"In lap winding, the number of parallel paths is:",,2,Equal to number of poles,Half the number of poles,Independent of poles,B,Equal to number of poles
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,4,Compound wave winding is formed by:,,Only wave winding,Only lap winding,Combination of lap and wave winding,Random winding,C,Combination of lap and wave winding
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,5,The purpose of equalizer rings is:,,Reduce voltage,Reduce circulating currents,Increase speed,Increase resistance,B,Reduce circulating currents
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,6,Equalizer rings are mainly used in:,,Wave winding,Lap winding,Both,None,B,Lap winding
theory,I,ELECTRICIAN (NQSF LEVEL-4),SEPTEMBER,Compound Wave Winding and Related Terms (DC Machines):,7,The pitch between two sides of a coil is called:,,Back pitch,Front pitch,Coil span (coil pitch),Resultant pitch,C,Coil span (coil pitch)
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",1,The torque of a DC motor is proportional to:,,Speed,Flux × Armature current,Voltage,Resistance,B,Flux × Armature current
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",2,A DC series motor has:,,Constant speed,High starting torque,Low starting torque,No load operation,B,High starting torque
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",3,A DC shunt motor is known for:,,High starting torque,Constant speed,Variable speed,Low efficiency,B,Constant speed
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",4,Speed of a DC motor is inversely proportional to:,,Voltage,Armature current,Flux,Power,C,Flux
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",5,Which motor should not be run without load?,,Shunt motor,Series motor,Compound motor,All,B,Series motor
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",6,Copper loss occurs in:,,Core,Windings,Bearings,Air,B,Windings
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",7,Iron losses include:,,Friction loss,Windage loss,Hysteresis and eddy current loss,Copper loss,C,Hysteresis and eddy current loss
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Characteristics, Losses, Efficiency of DC Motor & Maintenance:",8,Mechanical losses are:,,Copper losses,Iron losses,Friction and windage losses,Load losses,C,Friction and windage losses
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,1,The speed of a DC motor can be controlled by:,,Varying flux,Varying armature voltage,Adding resistance in armature circuit,All of the above,D,All of the above
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,2,Which method is used to control speed above the rated speed?,,Armature resistance control,Voltage control,Field (flux) control,None,C,Field (flux) control
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,3,Which method is used for speeds below normal speed?,,Field control,Armature resistance control,Flux weakening,Both A and C,B,Armature resistance control
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,4,"In armature resistance control, speed is:",,Increased,Decreased,Constant,Infinite,B,Decreased
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,5,The most economical and efficient method of speed control is:,,Armature resistance control,Field control,Voltage control,None,C,Voltage control
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,6,"In field control method, speed is inversely proportional to:",,Voltage,Armature current,Flux,Resistance,C,Flux
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Methods of Speed Control of DC Motors:,7,The Ward-Leonard method is used for:,,Small speed variation,Large speed variation,No speed control,Fixed speed,B,Large speed variation
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,1,"In lap winding, the number of parallel paths (",,2,Equal to number of poles,Half the number of poles,Independent of poles,B,Equal to number of poles
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,2,"In wave winding, the number of parallel paths is:",,Equal to poles,4,Always 2,Variable,C,Always 2
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,3,Lap winding is suitable for:,,"High voltage, low current","Low voltage, high current",Both,None,B,"Low voltage, high current"
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,4,Wave winding is suitable for:,,"Low voltage, high current","High voltage, low current",Medium voltage,None,B,"High voltage, low current"
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,5,Equalizer rings are used in:,,Wave winding,Lap winding,Both,None,B,Lap winding
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Lap & Wave Winding and Related Terms:,6,Equalizer rings are not required in wave winding because:,,It has fewer conductors,It has only two parallel paths,It has high resistance,It is simple,B,It has only two parallel paths
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,1,Routine maintenance of electrical machines includes:,,Cleaning,Lubrication,Inspection,All of the above,D,All of the above
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,2,The main purpose of maintenance is to:,,Increase cost,Reduce efficiency,Ensure reliable operation,Stop machine,C,Ensure reliable operation
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,3,How often should routine inspection be done?,,Never,Only after failure,Periodically,Once in lifetime,C,Periodically
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,4,Dust in electrical machines can cause:,,Cooling improvement,Insulation failure,Increased efficiency,No effect,B,Insulation failure
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,5,Overheating may result from:,,Proper ventilation,Overloading,Clean surfaces,Low current,B,Overloading
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,6,Preventive maintenance is done:,,After breakdown,Before breakdown,During failure,Never,B,Before breakdown
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Routine & Maintenance (Electrical Machines / DC Motors):,7,Lubrication is required to:,,Increase friction,Reduce wear and tear,Increase resistance,Reduce voltage,B,Reduce wear and tear
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,1,A three-phase induction motor works on the principle of:,,Electromagnetic induction,Electrostatic induction,Mutual induction,Self induction,A,Electromagnetic induction
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,2,"When a 3-phase supply is given to the stator, it produces:",,Stationary field,Rotating magnetic field,Pulsating field,No field,B,Rotating magnetic field
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,3,The speed of rotating magnetic field is called:,,Rotor speed,Slip speed,Synchronous speed,Actual speed,C,Synchronous speed
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,4,Synchronous speed depends on:,,Voltage,Current,Frequency and number of poles,Resistance,C,Frequency and number of poles
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,5,The formula for synchronous speed (Ns) is:,,Ns = 120f / P,Ns = P / 120f,Ns = f / P,Ns = 60f / P,A,Ns = 120f / P
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,6,Rotor starts rotating due to:,,Gravity,Magnetic attraction,Induced EMF and current,External force,C,Induced EMF and current
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Working Principle of Three-Phase Induction Motor:,7,The rotor of an induction motor rotates:,,At synchronous speed,Above synchronous speed,Below synchronous speed,At zero speed,C,Below synchronous speed
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,1,A squirrel cage induction motor gets its name from:,,Shape of stator,Shape of rotor,Type of winding,Type of supply,B,Shape of rotor
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,2,Rotor bars in a squirrel cage motor are:,,Open-circuited,Short-circuited by end rings,Connected to battery,Connected to commutator,B,Short-circuited by end rings
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,3,Which material is commonly used for rotor bars?,,Iron,Copper or Aluminum,Steel,Carbon,B,Copper or Aluminum
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,4,Squirrel cage motors are:,,High maintenance,Low maintenance,Very complex,Expensive,B,Low maintenance
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,5,Starting torque of squirrel cage motor is:,,Very high,Moderate,Zero,Infinite,B,Moderate
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,6,Speed control of squirrel cage motor is:,,Easy,Difficult,Not possible,Very accurate,B,Difficult
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,7,Squirrel cage motors are widely used because:,,High cost,Simple construction and ruggedness,High maintenance,Low efficiency,B,Simple construction and ruggedness
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Squirrel Cage Induction Motor,8,The rotor of squirrel cage motor has:,,Slip rings,Brushes,No slip rings or brushes,Commutator,C,No slip rings or brushes
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,1,A slip ring induction motor is also known as:,,Squirrel cage motor,Wound rotor motor,DC motor,Universal motor,B,Wound rotor motor
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,2,The rotor of a slip ring motor consists of:,,Bars,Permanent magnets,Three-phase winding,Single coil,C,Three-phase winding
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,3,Slip rings are used to:,,Increase speed,Supply current to rotor winding,Reduce voltage,Increase resistance permanently,B,Supply current to rotor winding
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,4,External resistance is added in rotor circuit to:,,Reduce torque,Increase starting torque,Increase speed,Reduce voltage,B,Increase starting torque
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,5,Starting torque of slip ring motor is:,,Low,Moderate,High,Zero,C,High
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Slip Ring (Wound Rotor) Induction Motor,6,Speed control in slip ring motor is:,,Impossible,Easy,Difficult,Fixed,B,Easy
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",1,The stator of an induction motor consists of:,,Rotating part,Stationary part with windings,Commutator,Brushes,B,Stationary part with windings
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",2,The rotor is the:,,Stationary part,Rotating part,Outer frame,Supply,B,Rotating part
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",3,Air gap in an induction motor is:,,Very large,Very small,Zero,Infinite,B,Very small
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",4,Laminations are used in core to:,,Increase weight,Reduce eddy current loss,Increase resistance,Increase flux,B,Reduce eddy current loss
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",6,Induction motor is also called:,,Synchronous motor,Asynchronous motor,DC motor,Universal motor,B,Asynchronous motor
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,"Construction, Characteristics, Slip & Torque of Induction Motor:",7,The speed of induction motor is:,,Equal to synchronous speed,Greater than synchronous speed,Less than synchronous speed,Zero,C,Less than synchronous speed
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,1,The main purpose of a starter is to:,,Reduce starting current,Increase speed,Increase voltage,Reduce torque,A,Reduce starting current
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,2,Which starter is commonly used for squirrel cage induction motor?,,Direct-On-Line (DOL) starter,Star-Delta starter,Auto-transformer starter,All of the above,D,All of the above
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,3,DOL starter is suitable for:,,Small motors,Large motors,Medium motors,Only slip ring motors,A,Small motors
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,4,Star-Delta starter reduces starting current by approximately:,,50%,33%,66%,75%,C,66%
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,5,Which starter is used for slip ring (wound rotor) motor?,,DOL starter,Rotor resistance starter,Star-Delta starter,Auto-transformer starter,B,Rotor resistance starter
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,6,"In a DOL starter, starting current is:",,Low,Very high (6–8 times full load current),Medium,Zero,B,Very high (6–8 times full load current)
theory,I,ELECTRICIAN (NQSF LEVEL-4),OCTOBER,Different Types of Starters for Three-Phase Motors:,7,Auto-transformer starter reduces starting current by:,,50%,70–80%,25%,100%,B,70–80%
theory,I,Instrument Mechanic,2026-04,All Theory Questions,9,Wich national level examination is conducted by the industrial trining instute,,RCVET,NCVT,SCVT,NCVET,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,10,who organizes the activies falling and NCVT examination ?,,technical education,indian government,state government,director of technical education,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,11,What is the minimum age in order to take addmition in ITI s ?,,12 years,14years,18years,21years,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,12,What is the total attendence is student is requird to maintain in the  organisation?,,0.55,0.65,0.75,0.8,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,13,If a student is obsent for_______ days without any information he and she may be terminated the instute ?,,5,10,14,20,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,14,What is the first step to take if a colleague receives an electric shock in the workshop?,,Pull them away with your bare hands.,Throw water on the victim.,Switch off the main power supply immediately.,Call for a doctor before doing anything else.,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,15,Why is it important to keep aisles and walkways clear in a workshop?,,To make the room look bigger.,To prevent tripping hazards and ensure a fast exit during emergencies.,To save space for more machinery.,To follow the instructor's personal preference.,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,16,"What is the primary purpose of ""Ergonomics"" in a theoretical classroom?",,To save electricity.,To prevent physical strain and improve comfort while studying.,To organize the library.,To clean the blackboard.,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,17,"When treating a minor burn in the workshop, you should:",,Apply grease or oil.,Place the burned area under cool running water.,Wrap it tightly with a wool cloth.,Pop any blisters that form.,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,18,Which type of fire extinguisher should be used for electrical fires?,,Water-based extinguisher.,Foam extinguisher.,Carbon Dioxide or Dry Powder extinguisher.,Any available extinguisher.,,
theory,I,Instrument Mechanic,2026-04,All Theory Questions,19,"Which color is used for ""Mandatory"" safety signs?",,Red,Blue,Yellow,Green,,
